Directorate,Supplier,Supplier Name,TransNo,Amount,Trans.date,Expense Area,Expense Type
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,224.16",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,040.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,040.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,040.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,040.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"3,100.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,672.00,23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"1,881.60",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"2,240.00",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,390.00,23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20135622,"1,836.44",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"1,545.60",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,887.88,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,374.80,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,530.69,30/09/2015,Customer & Client Receipts,Homecare & Daycare Contributions
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"1,236.40",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,414.80,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,759.76,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,466.00,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"2,380.00",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,848.79,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"2,380.00",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,526.76,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,709.12,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"1,010.88",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"2,815.20",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,835.48,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"1,599.80",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,283.64,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,252.00,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,789.96,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,303.92,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,709.12,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"4,629.68",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,506.52,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,769.88,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,665.69,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"1,361.72",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,749.64,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,810.40,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,445.72,30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20136555,"2,400.00",30/09/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED220,Beds Rural Communities Charities (BRCC),10509352,450.00,31/08/2015,Transport Related Expenditure,Passenger Transport
ADCHILD,BED924,Beds & Northants Ms Therapy Centre,10509924,372.00,25/08/2015,Transfer Payments,Day Care
ADCHILD,BED938,Bedfordshire Pension Fund,10509258,"16,925.84",20/08/2015,Employees,Redundancy Payments
ADCHILD,BEDA02,Beda Homecare Ltd t/a Home Instead Senior Care,10511096,"1,946.90",31/08/2015,Transfer Payments,Home Care
ADCHILD,BEDA02,Beda Homecare Ltd t/a Home Instead Senior Care,10511097,593.75,31/08/2015,Transfer Payments,Home Care
ADCHILD,BEDA02,Beda Homecare Ltd t/a Home Instead Senior Care,10511098,426.00,31/08/2015,Transfer Payments,Home Care
ADCHILD,BEDA02,Beda Homecare Ltd t/a Home Instead Senior Care,10511099,877.20,31/08/2015,Transfer Payments,Home Care
ADCHILD,BEDA02,Beda Homecare Ltd t/a Home Instead Senior Care,10511100,340.00,31/08/2015,Transfer Payments,Home Care
ADCHILD,BEDF10,Bedford Road Lower School,10510002,"1,800.00",14/09/2015,Transfer Payments,Payments to Schools
ADCHILD,BEDF34,The Bedford Academy.,10509397,"10,055.00",09/09/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10506268,962.85,20/08/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10506269,"1,698.00",20/08/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10506270,"1,847.95",20/08/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10506272,985.67,20/08/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10506273,844.86,20/08/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10506274,771.05,20/08/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10507720,855.80,03/09/2015,Transfer Payments,Accommodation
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10510187,652.44,01/09/2015,Transfer Payments,Family Assistance
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10511909,"13,660.92",25/09/2015,Transfer Payments,Other Social Services Payments
ADCHILD,BEDF82,Bedford Free School,10509398,"2,241.00",09/09/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,BEDO01,BEDOC (Bedford on Call Ltd),10508339,330.00,10/08/2015,Supplies,Professional Fees
ADCHILD,BEDS01,Beds Garden Carers,10507390,"9,111.40",21/08/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10507390,450.80,21/08/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10507390,"2,060.80",21/08/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10507777,322.00,27/08/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510125,260.40,05/08/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510138,386.40,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510144,257.60,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510146,257.60,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510149,644.00,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510152,257.60,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510155,446.40,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510157,257.60,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510158,257.60,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510160,257.60,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510161,502.20,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510162,386.40,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510173,257.60,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510174,250.00,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510176,600.00,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510177,257.60,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510178,322.00,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510179,386.40,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10510180,386.40,03/09/2015,Transfer Payments,Day Care
ADCHILD,BEEC01,The Beeches,20135623,"3,929.84",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BENJ03,Benjamin UK Ltd,10411651,"2,200.00",28/03/2014,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10420484,253.89,30/05/2014,Transfer Payments,Leaving Care Accommodation
ADCHILD,BETT97,Bettercare Keys Ltd,10490266,"2,860.00",01/06/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10496793,"2,080.00",01/07/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10501898,648.00,28/07/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10502460,"15,057.01",01/08/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10502826,"3,120.00",30/06/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10502828,"7,440.00",01/07/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10502829,"15,057.01",01/08/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10502830,"7,440.00",01/08/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10507804,"14,571.30",01/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10507805,"7,200.00",01/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10508223,"14,571.30",01/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BIDD98,Biddenham Upper School,10507994,"1,274.00",03/09/2015,Transfer Payments,Contingency - Schools
ADCHILD,BIDD98,Biddenham Upper School,10510003,"4,680.00",14/09/2015,Transfer Payments,Payments to Schools
ADCHILD,BIDD98,Biddenham Upper School,10510223,"10,000.00",08/09/2015,Supplies,Subscriptions
ADCHILD,BION01,Bionicare,10511062,364.00,21/09/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10511072,"3,528.00",21/09/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10511074,"3,528.00",21/09/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10511077,"3,528.00",21/09/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10511136,588.00,21/09/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10511137,588.00,21/09/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10511138,352.00,21/09/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10511139,350.00,21/09/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10511140,364.00,21/09/2015,Transfer Payments,Home Care
ADCHILD,BIZZ98,Bizzy Bees Pre-School,10507606,"19,595.00",02/09/2015,Transfer Payments,Govt Grant - Funds delegated by the LA
ADCHILD,BLOS99,Blossoms,20135624,"5,722.80",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BLUE21,Bluebird Care (Bedford),10508723,848.00,03/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10508724,"2,680.00",03/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10508726,424.00,03/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10508729,540.00,03/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10508731,452.00,03/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10509873,440.00,17/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10509876,540.00,17/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10509878,"1,788.00",17/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10509879,424.00,17/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10509881,472.00,17/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10509882,"2,680.00",17/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10509883,816.00,17/08/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10509884,816.00,24/05/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10510843,552.00,01/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10510845,"3,040.00",01/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10510846,620.00,01/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10510867,"2,080.00",01/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10510868,512.00,01/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10510871,540.00,01/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10510872,272.00,01/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10510873,480.00,01/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10511677,"1,160.00",07/09/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10511682,808.00,07/09/2015,Transfer Payments,Home Care
ADCHILD,BRAI02,Brain Injury Rehabilitation Trust,10508387,"6,191.66",01/09/2015,Transfer Payments,Home Care
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10506757,490.82,24/08/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10506802,322.50,24/08/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10506868,342.85,27/03/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10506875,280.29,21/01/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10506878,259.34,09/01/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10506884,351.44,12/12/2014,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10506892,307.26,29/04/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10506944,260.39,19/08/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10507589,263.82,19/08/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10507615,520.58,26/08/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10507750,385.16,31/08/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10508056,290.37,28/08/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10508308,261.20,02/09/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10508370,355.67,02/09/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10508612,278.62,04/09/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10508613,259.80,02/09/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10509500,401.01,09/09/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10509501,291.77,02/09/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10510234,312.57,14/09/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10511170,446.99,16/09/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10511427,290.41,18/09/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10511836,308.91,21/09/2015,Supplies,Catering Costs
ADCHILD,BRIA97,Loveys Lodge,20135625,"3,940.16",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BRIA97,Loveys Lodge,20135625,785.64,23/09/2015,Transfer Payments,Day Care
ADCHILD,BRIA97,Loveys Lodge,20135625,701.92,23/09/2015,Transfer Payments,Day Care
ADCHILD,BRIA97,Loveys Lodge,20135625,"3,958.32",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BRIA97,Loveys Lodge,20135625,"3,940.16",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BRIA97,Loveys Lodge,20135625,"4,982.60",23/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BRIT26,British Telecom,10511051,404.78,16/09/2015,Supplies,Telephone Line Rentals
ADCHILD,BROA07,Broadwood Educational Services Ltd,10502550,"10,628.66",01/08/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROA07,Broadwood Educational Services Ltd,10507817,"10,285.80",01/09/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROC99,Brockfield House Nursing Home,20135626,"2,837.04",23/09/2015,Transfer Payments,Nursing Home Payments
ADCHILD,BROM98,Bromham Lower School,10510004,"2,520.00",14/09/2015,Transfer Payments,Payments to Schools
ADCHILD,BROO07,Brook Street (UK) Limited (T/as BS Social Care),10504747,657.86,07/08/2015,Employees,Agency Salaries
