Directorate,Supplier,Supplier Name,TransNo,Amount,Trans.date,Expense Area,Expense Type
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,"1,418.24",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,549.01,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,445.72,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,789.96,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,"1,010.88",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,972.48,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,324.16,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,"1,361.72",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,374.80,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,303.92,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,"4,629.68",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,"3,200.00",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,567.28,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,"2,400.00",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,"1,680.00",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,891.44,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,709.12,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,749.64,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,252.00,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,"1,402.28",13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,486.24,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BED030,Bedford Citizens Housing Association Ltd.,20128681,769.88,13/05/2015,Transfer Payments,Social Services Direct Payments
ADCHILD,BEDF08,Bedford College,10486910,"20,835.90",15/05/2015,Transfer Payments,Top-Ups - Maintained Providers
ADCHILD,BEDF82,Bedford Free School,10486994,"2,206.00",14/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools
ADCHILD,BEDF10,Bedford Road Lower School,10486049,"3,815.00",06/05/2015,Transfer Payments,Payments to Schools
ADCHILD,BEDF10,Bedford Road Lower School,10486089,"2,160.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,BED938,Bedfordshire Pension Fund,10488664,"33,745.21",19/05/2015,Employees,Redundancy Payments
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10485230,"1,934.94",01/05/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10485231,"1,315.30",01/05/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10485232,"1,315.30",01/05/2015,Premises,Rent Paid
ADCHILD,BEDF39,Bedfordshire Pilgrims Housing Assoc (BPHA),10488798,"13,220.25",28/05/2015,Transfer Payments,Other Social Services Payments
ADCHILD,BEDS10,Beds & Herts MS Therapy Centre,10485186,372.00,11/04/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10483990,390.00,31/01/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10483996,611.80,12/09/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10484004,257.60,12/09/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10484190,360.00,02/04/2013,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10485717,386.40,22/04/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10485717,"9,331.50",22/04/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10485717,"2,093.00",22/04/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487973,250.00,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487975,675.00,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487977,338.10,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487981,418.60,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487982,418.60,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487983,354.20,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487985,675.00,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487987,257.60,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487988,708.40,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487989,579.60,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487992,289.80,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487994,257.60,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487995,289.80,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487996,289.80,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487997,275.80,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10487999,289.80,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488000,446.40,08/05/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488064,450.80,12/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488068,322.00,12/09/2015,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488070,708.40,06/10/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488072,289.80,06/10/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488074,289.80,06/10/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488075,289.80,06/10/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488076,418.60,06/10/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488080,418.60,06/10/2014,Transfer Payments,Day Care
ADCHILD,BEDS01,Beds Garden Carers,10488263,"1,440.00",15/05/2015,Transfer Payments,Day Care
ADCHILD,BED220,Beds Rural Communities Charities (BRCC),10484780,"13,350.50",30/04/2015,Transfer Payments,Contract payments - Voluntary Associations
ADCHILD,BENJ03,Benjamin UK Ltd,10487593,"11,105.75",16/03/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10482881,"14,571.30",23/04/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10482883,"3,100.02",23/04/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BETT97,Bettercare Keys Ltd,10485212,"1,950.00",01/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,,BHCOHAVIOUR,10484557,710.00,15/04/2015,Employees,Training
ADCHILD,BIDD98,Biddenham Upper School,10486090,"5,040.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,BIDD98,Biddenham Upper School,10486146,"6,875.00",11/05/2015,Transfer Payments,Payments to Schools
ADCHILD,BIGM01,Big Marketing Ltd,10487249,"1,495.46",31/03/2015,Supplies,Marketing & Promotion
ADCHILD,BIGG04,Biggleswade Academy Trust,10486935,631.00,15/05/2015,Transfer Payments,Top-Ups - Academies & Free Schools - OLA
ADCHILD,BION01,Bionicare,10460777,"3,528.00",06/01/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10460778,"3,528.00",06/01/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10460779,"3,528.00",06/01/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10460780,"3,528.00",06/01/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10460781,"3,528.00",06/01/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10480552,"3,528.00",09/04/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10480553,"3,528.00",09/04/2015,Transfer Payments,Home Care
ADCHILD,BION01,Bionicare,10480554,"3,528.00",09/04/2015,Transfer Payments,Home Care
ADCHILD,BLOS99,Blossoms,20127966,"5,722.80",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BLUE21,Bluebird Care (Bedford),10484423,480.00,14/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10484425,"1,928.00",14/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10484426,462.00,14/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10484427,"3,040.00",14/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10484434,324.00,14/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10484435,272.00,14/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488084,312.00,27/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488088,540.00,27/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488245,"1,772.00",27/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488246,410.00,27/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488247,"2,572.00",27/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488248,424.00,27/04/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488528,388.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488536,468.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488538,"1,746.00",11/05/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488539,416.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488623,"2,600.00",11/05/2015,Transfer Payments,Home Care
ADCHILD,BLUE21,Bluebird Care (Bedford),10488624,768.00,11/05/2015,Transfer Payments,Home Care
ADCHILD,BOST03,Bostock Health Care,10484926,485.00,28/04/2015,Employees,Training
ADCHILD,BOST03,Bostock Health Care,10485792,450.00,06/05/2015,Employees,Training
ADCHILD,BOST03,Bostock Health Care,10487016,520.00,08/05/2015,Employees,Training
ADCHILD,BOST03,Bostock Health Care,10488179,485.00,12/05/2015,Employees,Training
ADCHILD,BRAI02,Brain Injury Rehabilitation Trust,10486536,"6,398.05",01/05/2015,Transfer Payments,Home Care
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10483946,260.40,27/04/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10485060,507.06,01/05/2015,Supplies,Purchase of Refreshments for Resale
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10485507,265.92,01/05/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10485880,493.59,06/05/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10485927,319.42,04/05/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10486226,319.05,01/05/2015,Supplies,Miscellaneous Expenditure
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10486609,314.32,11/05/2015,Supplies,Purchase of Refreshments for Resale
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10487633,468.77,13/05/2015,Supplies,Catering Costs
ADCHILD,BRAK01,Brake Bros Foodservice Ltd,10488232,290.12,18/05/2015,Supplies,Catering Costs
ADCHILD,BRIA97,Brian Taylor T/A Loveys Lodge,20127967,"3,958.32",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BRIA97,Brian Taylor T/A Loveys Lodge,20127967,"3,940.16",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BRIA97,Brian Taylor T/A Loveys Lodge,20127967,785.64,06/05/2015,Transfer Payments,Day Care
ADCHILD,BRIA97,Brian Taylor T/A Loveys Lodge,20127967,701.92,06/05/2015,Transfer Payments,Day Care
ADCHILD,BRIA97,Brian Taylor T/A Loveys Lodge,20127967,"3,940.16",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BRIA97,Brian Taylor T/A Loveys Lodge,20127967,"4,982.60",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BRIC09,Brickhill Lower School,10486062,"3,819.00",06/05/2015,Transfer Payments,Payments to Schools
ADCHILD,BRIC09,Brickhill Lower School,10486091,"2,880.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,BRIT21,British Gas,10485495,"1,843.03",04/05/2015,Premises,Gas
ADCHILD,BRIT21,British Gas,10485816,323.90,06/05/2015,Premises,Gas
ADCHILD,BRIT21,British Gas,10487087,"1,837.98",06/05/2015,Premises,Gas
ADCHILD,BROA07,Broadwood Educational Services Ltd,10484103,"10,285.80",01/04/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROA07,Broadwood Educational Services Ltd,10484104,"1,560.00",01/04/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROA07,Broadwood Educational Services Ltd,10484781,"10,628.66",01/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROA07,Broadwood Educational Services Ltd,10484874,"1,950.00",01/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROA07,Broadwood Educational Services Ltd,10486324,"10,050.00",01/04/2015,Transfer Payments,Voluntary & Independent Schools
ADCHILD,BROC99,Brockfield House Nursing Home,20127968,"2,837.04",06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,BROM98,Bromham Lower School,10486064,"3,819.00",06/05/2015,Transfer Payments,Payments to Schools
ADCHILD,BROM98,Bromham Lower School,10486092,"2,520.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,BROO98,Brook House,20127972,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROO98,Brook House,20127972,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROO98,Brook House,20127972,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BROO97,Brookdale Care,20127971,"7,680.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BUPA97,Bupa Care Services,20127973,"1,840.00",06/05/2015,Transfer Payments,Nursing Home Payments
ADCHILD,BUSH99,Bushmead Court,20127974,"1,960.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BUSH99,Bushmead Court,20127974,"1,881.60",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BUSH99,Bushmead Court,20127974,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BUSH99,Bushmead Court,20127974,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BUSH99,Bushmead Court,20127974,"1,881.60",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,BUSY02,Busy Bees Day Nursery,10486212,412.24,01/05/2015,Transfer Payments,Carers Payments
ADCHILD,BYTH01,By The Bridge,10484482,"4,320.00",01/04/2015,Transfer Payments,Independent Foster Care
ADCHILD,BYTH01,By The Bridge,10484483,"4,464.00",01/05/2015,Transfer Payments,Independent Foster Care
ADCHILD,CALS99,Calsan Ltd,20127975,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CALS99,Calsan Ltd,20127975,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CALS99,Calsan Ltd,20127975,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CALS99,Calsan Ltd,20127975,"2,240.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CALS99,Calsan Ltd,20127975,"1,836.44",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CALS99,Calsan Ltd,20127975,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CALS99,Calsan Ltd,20127975,640.00,06/05/2015,Transfer Payments,Respite Care
ADCHILD,CALS99,Calsan Ltd,20127975,"2,040.00",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CAMB23,Cambian Childcare Limited,10486375,"18,000.00",25/03/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CAMB23,Cambian Childcare Limited,10486916,"19,817.10",25/03/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CAMB23,Cambian Childcare Limited,10486918,"19,817.10",25/03/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CAME01,Camestone Lower School,10486066,"3,821.00",06/05/2015,Transfer Payments,Payments to Schools
ADCHILD,CAME01,Camestone Lower School,10486093,"3,960.00",05/05/2015,Transfer Payments,Payments to Schools
ADCHILD,CANT02,CANTO Ltd,10486920,"1,862.00",15/05/2015,Transfer Payments,Top-Ups - Maintained Providers
ADCHILD,CARE96,Care Forum (Mk) Ltd,10481719,251.20,31/03/2015,Transfer Payments,Home Care
ADCHILD,CARE96,Care Forum (Mk) Ltd,10483743,975.00,31/03/2015,Transfer Payments,Home Care
ADCHILD,CARE96,Care Forum (Mk) Ltd,10485998,311.86,31/03/2015,Employees,Agency Salaries
ADCHILD,CARE95,Care Monitoring 2000 Ltd,10479962,"5,425.76",31/03/2015,Transfer Payments,Home Care
ADCHILD,CARE95,Care Monitoring 2000 Ltd,10485229,"5,452.86",30/04/2015,Transfer Payments,Home Care
ADCHILD,CARE16,Care Success Solutions,10485705,"1,714.29",29/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,CARE16,Care Success Solutions,10485707,"3,214.29",29/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,CARE16,Care Success Solutions,10485708,"1,575.00",01/05/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,CARE16,Care Success Solutions,10487909,"3,214.28",29/04/2015,Transfer Payments,Leaving Care Accommodation
ADCHILD,CARE11,Caremark Bedford,10486551,621.40,06/05/2015,Transfer Payments,Home Care
ADCHILD,CARE11,Caremark Bedford,10486552,"1,415.60",06/05/2015,Transfer Payments,Home Care
ADCHILD,CARE11,Caremark Bedford,10486553,"2,692.20",06/05/2015,Transfer Payments,Home Care
ADCHILD,CARE05,Carers In Bedfordshire,10484022,"30,000.00",17/04/2015,Transfer Payments,Contract payments - Voluntary Associations
ADCHILD,CARE89,Caretech Community Services Ltd,20127976,"6,258.32",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CARE89,Caretech Community Services Ltd,20127976,"6,284.12",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CARE89,Caretech Community Services Ltd,20127977,"4,586.40",06/05/2015,Transfer Payments,Residential Care Home Placements
ADCHILD,CARE89,Caretech Community Services Ltd,20127978,"9,172.76",06/05/2015,Transfer Payments,Residential Care Home Placements
